,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Card Type_DIAMOND,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Exited,Binned-Age
14397,622,55,3,127118.4341712746,2,1,0,81278.85114674873,1,3,630,0.0,1.0,0.0,1.0,0.0,0.7804856408367487,0.0,0.21951435916325135,0.0,1,41-60
14398,596,63,5,112899.96795195426,1,1,0,107310.78334625956,1,1,852,0.0,1.0,0.0,1.0,0.0,0.2679591752076472,0.0,0.7320408247923528,0.0,1,61-80
14399,558,54,1,82227.10218664948,1,1,0,109189.77013163303,1,1,598,0.0,0.41286409770158794,0.5871359022984121,0.0,1.0,0.41286409770158794,0.5871359022984121,0.0,0.0,1,41-60
14400,720,29,5,0.0,1,0,0,163979.28249931897,1,2,700,0.6198830019345591,0.0,0.38011699806544086,0.6198830019345591,0.38011699806544086,0.0,0.6198830019345591,0.38011699806544086,0.0,1,21-40
14401,561,37,1,142839.93655630003,1,1,1,118593.37187250865,1,1,621,0.0,1.0,0.0,0.7514265638633748,0.2485734361366252,0.0,0.0,0.2485734361366252,0.7514265638633748,1,21-40
14402,697,40,5,127049.08107876068,1,0,0,163962.29449989603,1,2,402,0.3242712246071602,0.6757287753928398,0.0,0.3242712246071602,0.6757287753928398,0.0,0.0,0.0,1.0,1,21-40
14403,746,34,8,112793.5752241942,1,0,0,150377.557473811,1,2,566,0.0,0.014128413086702318,0.9858715869132977,0.9858715869132977,0.014128413086702318,0.014128413086702318,0.0,0.9858715869132977,0.0,1,21-40
14404,539,32,4,106591.6564175337,1,1,0,17940.371066283657,1,2,534,0.0,1.0,0.0,1.0,0.0,0.3647757625039024,0.6352242374960976,0.0,0.0,1,21-40
14405,512,47,5,121618.10066723522,1,0,0,5312.505047980238,1,2,446,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.719205991521126,0.28079400847887404,1,41-60
14406,778,65,3,111475.24008425977,1,1,0,36650.56043394476,1,3,911,0.491142299284831,0.508857700715169,0.0,0.491142299284831,0.508857700715169,0.0,1.0,0.0,0.0,1,61-80
14407,693,41,6,119897.94454609357,2,1,0,169182.8179190943,1,1,246,0.0,0.345185866900549,0.654814133099451,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
14408,764,43,6,119655.1536892192,1,0,0,147713.51977702504,1,4,587,0.0,1.0,0.0,0.23096738485019386,0.7690326151498061,0.23096738485019386,0.0,0.7690326151498061,0.0,1,41-60
14409,744,44,7,98933.01878916357,1,0,0,119262.21731099236,1,5,402,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.45095045582217697,0.549049544177823,1,41-60
14410,503,42,8,145089.17972312588,1,1,0,63999.68712456235,1,4,392,1.0,0.0,0.0,0.7553052588140945,0.2446947411859055,0.0,0.2446947411859055,0.0,0.7553052588140945,1,41-60
14411,760,46,0,0.0,1,1,0,5556.233012861537,1,3,473,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
14412,645,52,3,137821.98915541414,1,1,1,72276.59718451322,1,4,387,0.0,1.0,0.0,0.1759011970615767,0.8240988029384233,0.0,0.0,0.8240988029384233,0.1759011970615767,1,41-60
14413,602,30,7,183760.2315926225,1,0,0,116002.79234741465,1,4,770,0.4461133155447513,0.0,0.5538866844552487,0.5538866844552487,0.4461133155447513,0.0,1.0,0.0,0.0,1,21-40
14414,712,48,0,186502.0063616992,1,0,0,47097.13185194493,1,4,508,1.0,0.0,0.0,1.0,0.0,0.0,0.14621948783214123,0.8537805121678588,0.0,1,41-60
14415,650,61,6,104669.45171032134,1,1,1,24964.044012972143,1,2,895,0.0,1.0,0.0,0.12450661263017626,0.8754933873698237,0.0,0.0,1.0,0.0,1,61-80
14416,544,46,5,105244.00698647108,1,0,0,99962.77472223689,1,3,492,0.0,1.0,0.0,0.00847909168959926,0.9915209083104007,0.0,0.9915209083104007,0.00847909168959926,0.0,1,41-60
14417,721,38,2,136342.5985036093,1,0,0,4953.9031114219615,1,5,404,0.6345069390605622,0.3654930609394378,0.0,1.0,0.0,0.6345069390605622,0.0,0.0,0.3654930609394378,1,21-40
14418,555,55,6,129115.47551762576,1,0,0,177303.01888571767,1,4,941,0.0,1.0,0.0,1.0,0.0,0.4298638104894964,0.5701361895105036,0.0,0.0,1,41-60
14419,720,42,6,0.0,1,1,0,28350.081570291273,1,2,685,1.0,0.0,0.0,0.8483693281143465,0.1516306718856535,0.0,0.0,1.0,0.0,1,41-60
14420,570,27,1,134143.54603383224,1,1,0,16454.633860457645,1,2,455,0.2581856931433334,0.7418143068566666,0.0,0.0,1.0,0.7418143068566666,0.0,0.2581856931433334,0.0,1,21-40
14421,677,50,4,143294.69677381808,1,0,0,47711.09108756301,1,1,340,0.0,0.9635431499068506,0.03645685009314936,1.0,0.0,0.9635431499068506,0.0,0.0,0.03645685009314936,1,41-60
14422,679,51,4,0.0,1,1,0,91509.98061986169,1,3,393,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8269639611590667,0.17303603884093333,1,41-60
14423,569,29,2,100020.91521428154,1,0,0,5147.376734661934,1,3,662,0.0,1.0,0.0,0.9550236969286748,0.04497630307132516,0.9550236969286748,0.0,0.0,0.04497630307132516,1,21-40
14424,703,46,5,126136.06003483238,1,1,0,134505.02672030055,1,1,582,0.0,1.0,0.0,0.4124337882966671,0.5875662117033329,1.0,0.0,0.0,0.0,1,41-60
14425,601,58,5,105114.92567900727,1,1,1,87803.64799110507,1,3,362,0.0,0.15510582213722446,0.8448941778627755,0.15510582213722446,0.8448941778627755,0.8448941778627755,0.15510582213722446,0.0,0.0,1,41-60
14426,587,54,9,106389.22999737762,2,1,0,123011.29129048722,1,1,740,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
14427,734,43,0,79870.03282923049,1,1,0,40062.335603048596,1,4,423,0.9417790763683017,0.058220923631698285,0.0,0.058220923631698285,0.9417790763683017,0.0,0.058220923631698285,0.0,0.9417790763683017,1,41-60
14428,631,37,9,99524.52255037919,2,0,0,25094.551387423166,1,1,874,0.9841778510367443,0.015822148963255733,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,21-40
14429,617,34,6,98779.55916069116,1,0,0,139005.56614554528,1,4,977,0.0,1.0,0.0,1.0,0.0,0.05060005102505316,0.9493999489749468,0.0,0.0,1,21-40
14430,667,52,2,0.0,1,1,0,149681.43341371868,1,4,697,0.730501119972749,0.0,0.269498880027251,0.0,1.0,0.0,0.269498880027251,0.0,0.730501119972749,1,41-60
14431,818,59,7,134130.88601076818,2,0,0,153076.66544224066,1,3,266,0.033551222191167795,0.9664487778088322,0.0,0.033551222191167795,0.9664487778088322,0.033551222191167795,0.9664487778088322,0.0,0.0,1,41-60
14432,556,41,3,119964.0137425287,1,0,0,163149.73135325674,1,4,484,0.8536045376122668,0.14639546238773316,0.0,0.0,1.0,0.0,0.0,0.8536045376122668,0.14639546238773316,1,41-60
14433,562,40,6,0.0,1,0,0,38410.63940106256,1,3,551,0.10589361835810096,0.0,0.894106381641899,0.894106381641899,0.10589361835810096,0.0,0.0,0.0,1.0,1,21-40
14434,525,41,6,119451.53108927551,2,1,0,118439.47499269103,1,2,536,0.0,1.0,0.0,0.0,1.0,0.4178016943157291,0.5821983056842709,0.0,0.0,1,41-60
14435,543,41,6,104453.74407896781,1,0,0,56253.67168143142,1,3,522,0.0,1.0,0.0,0.440683041278946,0.559316958721054,0.0,0.559316958721054,0.440683041278946,0.0,1,41-60
14436,677,41,2,139267.0940739706,1,0,0,129706.08837501128,1,2,904,0.16281369888348596,0.837186301116514,0.0,0.837186301116514,0.16281369888348596,0.0,0.837186301116514,0.16281369888348596,0.0,1,41-60
14437,567,49,9,124289.73387131096,1,0,1,129064.04174826412,1,4,709,0.0,0.0,1.0,1.0,0.0,0.4334681196512091,0.0,0.0,0.5665318803487909,1,41-60
14438,788,46,7,94711.55622175973,1,0,0,123726.09166192017,1,2,750,0.0,0.4977839480274504,0.5022160519725496,0.4977839480274504,0.5022160519725496,0.0,0.5022160519725496,0.4977839480274504,0.0,1,41-60
14439,548,40,8,75241.04491691302,2,0,0,187040.6438607393,1,4,514,1.0,0.0,0.0,0.39091216019630837,0.6090878398036916,0.6090878398036916,0.0,0.39091216019630837,0.0,1,21-40
14440,537,49,2,0.0,1,1,0,114538.09833752866,1,2,890,0.09250514840113566,0.0,0.9074948515988643,0.0,1.0,0.9074948515988643,0.09250514840113566,0.0,0.0,1,41-60
14441,602,30,4,0.0,1,0,0,10823.727020438164,1,5,402,0.08776331378701141,0.0,0.9122366862129886,1.0,0.0,0.08776331378701141,0.0,0.9122366862129886,0.0,1,21-40
14442,838,61,8,169971.36418469166,1,0,0,184473.29937804927,1,1,958,0.947537332194959,0.0,0.05246266780504105,0.0,1.0,0.05246266780504105,0.0,0.0,0.947537332194959,1,61-80
14443,579,44,3,116522.93972491262,1,0,0,146798.32481559625,1,1,806,0.0,0.28690942111126694,0.7130905788887331,0.0,1.0,0.7130905788887331,0.28690942111126694,0.0,0.0,1,41-60
14444,732,39,6,0.0,1,1,0,140058.15970891615,1,1,355,1.0,0.0,0.0,0.764742395301712,0.23525760469828805,0.0,0.0,0.23525760469828805,0.764742395301712,1,21-40
14445,751,29,1,111018.99058893646,1,1,0,72980.76030529426,1,1,313,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8630112975397031,0.13698870246029693,1,21-40
14446,725,46,2,0.0,2,0,0,179688.52646650048,1,3,443,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.481463663350175,0.518536336649825,1,41-60
14447,548,63,1,0.0,1,0,0,130958.73799797126,1,1,317,1.0,0.0,0.0,0.2967424903452347,0.7032575096547653,0.7032575096547653,0.2967424903452347,0.0,0.0,1,61-80
14448,599,45,6,118734.77252529128,1,0,0,191582.53687087935,1,1,477,0.27144657577625475,0.7285534242237452,0.0,0.7285534242237452,0.27144657577625475,0.0,0.27144657577625475,0.0,0.7285534242237452,1,41-60
14449,591,56,4,0.0,1,0,0,10288.668406255809,1,4,540,1.0,0.0,0.0,0.7819248058819626,0.21807519411803744,0.7819248058819626,0.0,0.0,0.21807519411803744,1,41-60
14450,445,51,3,163682.63623802844,1,0,0,171824.76537973082,1,3,602,0.0,1.0,0.0,0.7025407551492169,0.2974592448507831,0.0,0.0,0.0,1.0,1,41-60
14451,711,33,7,0.0,1,1,1,91892.25734035323,1,3,491,1.0,0.0,0.0,0.2621484083532001,0.7378515916467999,0.7378515916467999,0.0,0.2621484083532001,0.0,1,21-40
14452,685,46,1,91158.38760298166,1,0,0,158745.6560105453,1,2,292,0.0,0.9587449215450501,0.04125507845494991,1.0,0.0,0.0,0.9587449215450501,0.04125507845494991,0.0,1,41-60
14453,657,51,4,93338.58446548178,1,0,0,142026.86313569473,1,4,939,0.0,0.0,1.0,1.0,0.0,0.8194828084585685,0.18051719154143153,0.0,0.0,1,41-60
14454,620,42,9,141174.3973653422,1,0,0,11568.367197484593,1,1,756,0.22501011906986013,0.7749898809301399,0.0,0.22501011906986013,0.7749898809301399,0.7749898809301399,0.0,0.0,0.22501011906986013,1,41-60
14455,636,43,6,133743.15449415197,1,1,1,58886.72526676415,1,3,544,0.47674088246751123,0.5232591175324888,0.0,0.47674088246751123,0.5232591175324888,0.47674088246751123,0.0,0.0,0.5232591175324888,1,41-60
14456,733,54,3,90787.68200964907,1,1,1,52346.44005997884,1,4,839,1.0,0.0,0.0,0.33110281734661096,0.668897182653389,1.0,0.0,0.0,0.0,1,41-60
14457,530,37,5,0.0,1,1,1,55876.323731566365,1,1,719,1.0,0.0,0.0,0.2213883219493421,0.7786116780506579,0.0,0.2213883219493421,0.7786116780506579,0.0,1,21-40
14458,656,38,3,0.0,1,0,0,78072.23208723412,1,4,663,1.0,0.0,0.0,0.8703363689434349,0.1296636310565651,0.1296636310565651,0.8703363689434349,0.0,0.0,1,21-40
14459,733,42,2,0.0,1,0,0,42884.41984410801,1,4,548,0.1440145684839791,0.0,0.8559854315160209,0.1440145684839791,0.8559854315160209,0.0,0.0,0.8559854315160209,0.1440145684839791,1,41-60
14460,730,58,8,138404.11880784473,1,0,1,111605.96917561919,1,4,602,0.0,0.3205959465042335,0.6794040534957665,0.6794040534957665,0.3205959465042335,0.0,0.0,1.0,0.0,1,41-60
14461,558,37,3,122209.86183202518,2,1,0,41485.244364300495,1,1,554,0.0,0.49639578745608404,0.503604212543916,0.49639578745608404,0.503604212543916,0.0,0.0,0.49639578745608404,0.503604212543916,1,21-40
14462,606,53,5,108245.0845879268,2,0,0,136336.06636594984,1,3,815,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,41-60
14463,631,60,3,171984.71828958372,2,0,0,71365.37272935538,1,2,781,1.0,0.0,0.0,1.0,0.0,0.3530401885925055,0.6469598114074945,0.0,0.0,1,41-60
14464,679,40,7,147748.97347114753,2,1,0,172937.83304938104,1,1,556,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21-40
14465,602,47,6,112630.84017683567,1,1,0,149357.43703797495,1,4,621,0.0,0.37955868397917925,0.6204413160208208,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
14466,628,33,7,0.0,2,0,0,19290.51552416903,1,2,475,0.09166634223315395,0.0,0.908333657766846,0.908333657766846,0.09166634223315395,0.0,1.0,0.0,0.0,1,21-40
14467,554,40,1,0.0,1,0,0,178231.4930071845,1,2,639,1.0,0.0,0.0,0.8674399322827298,0.13256006771727025,0.13256006771727025,0.8674399322827298,0.0,0.0,1,21-40
14468,660,50,1,0.0,2,1,0,191848.46401246556,1,5,966,1.0,0.0,0.0,0.0010777156011548827,0.9989222843988451,0.0,0.0010777156011548827,0.0,0.9989222843988451,1,41-60
14469,494,48,7,0.0,1,0,1,182873.75262038675,1,4,483,1.0,0.0,0.0,1.0,0.0,0.0,0.0464458762894584,0.9535541237105416,0.0,1,41-60
14470,800,47,7,113276.49262291013,1,1,0,30726.247807032487,1,3,464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,41-60
14471,613,37,8,75193.2636906271,3,0,0,131802.85894402929,1,1,513,0.9906826781248225,0.0,0.009317321875177531,0.9906826781248225,0.009317321875177531,0.0,0.9906826781248225,0.0,0.009317321875177531,1,21-40
14472,549,63,3,124192.82412429946,1,1,0,111291.52241200725,1,1,654,0.9558836570081962,0.04411634299180378,0.0,1.0,0.0,0.9558836570081962,0.0,0.04411634299180378,0.0,1,61-80
14473,670,48,7,108303.82858629602,1,0,1,1713.863026709148,1,3,544,0.0,1.0,0.0,0.3780234399350728,0.6219765600649272,0.0,1.0,0.0,0.0,1,41-60
14474,774,53,5,167771.3434054735,1,0,0,181119.302579011,1,1,960,0.5779280008095468,0.42207199919045324,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,41-60
14475,555,35,5,137308.66389357203,1,0,0,151363.93941167157,1,3,764,0.0,1.0,0.0,0.3587566106987785,0.6412433893012215,1.0,0.0,0.0,0.0,1,21-40
14476,644,50,1,0.0,1,1,0,32200.753182626057,1,2,922,0.8478960416013738,0.0,0.15210395839862623,0.8478960416013738,0.15210395839862623,0.0,0.0,0.15210395839862623,0.8478960416013738,1,41-60
14477,763,33,8,115150.23730400576,1,0,0,129458.88853493023,1,3,659,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,21-40
14478,557,49,9,127001.61041381865,1,1,0,197321.67785554528,1,1,778,0.5802441956438655,0.41975580435613447,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,41-60
14479,525,37,5,144941.11745798113,1,1,0,59704.22125376139,1,2,534,0.34785299258110136,0.6521470074188986,0.0,0.0,1.0,0.0,0.34785299258110136,0.0,0.6521470074188986,1,21-40
14480,646,56,6,0.0,1,1,0,110308.03391335542,1,2,385,0.7948283129999433,0.0,0.20517168700005672,0.0,1.0,0.0,0.0,0.0,1.0,1,41-60
14481,682,47,7,196501.61585105082,3,0,0,131462.55892908628,1,2,509,1.0,0.0,0.0,0.8043714943756486,0.1956285056243514,0.0,1.0,0.0,0.0,1,41-60
14482,494,46,8,75404.48753336549,1,1,0,26028.856653416293,1,3,578,0.0,0.0,1.0,0.08194639868871845,0.9180536013112816,0.0,0.0,0.08194639868871845,0.9180536013112816,1,41-60
14483,720,35,3,56232.04009091808,2,0,1,97220.82251802251,1,1,310,0.4278533236754445,0.0,0.5721466763245555,0.5721466763245555,0.4278533236754445,0.0,0.0,0.5721466763245555,0.4278533236754445,1,21-40
14484,787,36,4,119010.4683001125,1,0,0,26626.751221025872,1,2,833,0.0,1.0,0.0,0.7163870758080753,0.28361292419192474,0.28361292419192474,0.0,0.7163870758080753,0.0,1,21-40
14485,563,56,7,75665.94583299909,2,1,0,104277.6266534835,1,3,342,0.5923778077189811,0.4076221922810189,0.0,0.4076221922810189,0.5923778077189811,0.4076221922810189,0.0,0.5923778077189811,0.0,1,41-60
14486,704,44,1,0.0,1,0,0,182771.31901045813,1,2,920,0.02039054605745716,0.0,0.9796094539425428,1.0,0.0,0.0,0.0,0.02039054605745716,0.9796094539425428,1,41-60
14487,671,61,6,0.0,1,0,1,13171.24520536968,1,2,550,1.0,0.0,0.0,1.0,0.0,0.5136882105692913,0.48631178943070874,0.0,0.0,1,61-80
14488,651,42,4,195169.70157909254,1,1,0,169765.4386663181,1,2,776,0.09835472382075072,0.0,0.9016452761792493,0.0,1.0,0.0,0.0,1.0,0.0,1,41-60
14489,452,56,3,125106.5709624941,1,1,0,84163.43790128604,1,2,441,0.0,1.0,0.0,0.8396337318384526,0.16036626816154742,0.16036626816154742,0.0,0.8396337318384526,0.0,1,41-60
14490,501,52,6,0.0,2,0,0,62038.79140031551,1,2,408,1.0,0.0,0.0,1.0,0.0,0.0,0.49965311754683917,0.5003468824531608,0.0,1,41-60
14491,567,57,4,0.0,2,0,0,42003.0274950215,1,2,445,1.0,0.0,0.0,0.5462632272886371,0.4537367727113629,0.5462632272886371,0.0,0.0,0.4537367727113629,1,41-60
14492,661,47,4,0.0,1,0,0,162727.72982344465,1,2,704,0.4500804757421961,0.0,0.5499195242578039,0.5499195242578039,0.4500804757421961,0.0,0.0,0.0,1.0,1,41-60
14493,514,43,5,112570.51728452425,1,1,0,17108.131133301376,1,1,453,0.7709482386804897,0.22905176131951033,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
14494,627,66,3,170971.74391673366,2,0,0,72718.33959696813,1,2,826,1.0,0.0,0.0,1.0,0.0,0.14664138405486205,0.853358615945138,0.0,0.0,1,61-80
14495,581,41,4,142620.6186745687,1,1,0,191302.92293822707,1,3,516,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
14496,741,48,6,126559.96835531201,1,1,0,183792.95140659332,1,2,747,0.0,1.0,0.0,0.4239892426029378,0.5760107573970622,0.4239892426029378,0.0,0.0,0.5760107573970622,1,41-60
14497,757,43,8,108601.46922491652,1,0,0,17255.47072207223,1,1,707,0.0,1.0,0.0,0.8019715717935534,0.19802842820644662,0.8019715717935534,0.0,0.19802842820644662,0.0,1,41-60
14498,692,51,1,105098.0013200102,1,0,0,87444.40803722297,1,3,435,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,41-60
14499,620,41,2,100083.73376083764,1,0,0,32661.072942951716,1,1,442,0.757345919264989,0.24265408073501105,0.0,0.24265408073501105,0.757345919264989,0.0,0.24265408073501105,0.0,0.757345919264989,1,41-60
14500,558,42,8,133640.75538089007,1,1,0,100910.17326161213,1,3,518,0.9658382501246499,0.034161749875350145,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,41-60
14501,688,61,5,0.0,1,0,1,13168.95815457821,1,2,504,1.0,0.0,0.0,1.0,0.0,0.6297232583354132,0.3702767416645868,0.0,0.0,1,61-80
14502,611,36,5,68121.17816141971,1,1,0,166417.54310681153,1,2,615,0.6452723873460052,0.0,0.3547276126539948,1.0,0.0,0.6452723873460052,0.0,0.0,0.3547276126539948,1,21-40
14503,759,32,7,143974.12973800887,1,1,0,140305.6028020997,1,4,621,0.0,1.0,0.0,0.063082001360524,0.936917998639476,1.0,0.0,0.0,0.0,1,21-40
14504,666,52,9,110197.12407213193,1,0,0,183991.07442841615,1,4,679,1.0,0.0,0.0,0.9806752037049915,0.019324796295008495,0.0,0.0,0.019324796295008495,0.9806752037049915,1,41-60
14505,548,47,8,135840.39037916684,1,1,0,132802.98329179955,1,3,685,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,41-60
14506,513,43,7,121483.40225005144,2,0,1,38619.06776106124,1,2,688,0.0,1.0,0.0,0.0,1.0,0.3619947078193292,0.6380052921806708,0.0,0.0,1,41-60
14507,579,53,4,118777.31055363167,1,0,0,128405.1743363111,1,1,546,0.9080170745405011,0.0,0.09198292545949893,0.09198292545949893,0.9080170745405011,0.0,0.9080170745405011,0.09198292545949893,0.0,1,41-60
14508,547,57,3,106467.11697633174,3,1,0,128850.97949393695,1,4,368,0.0,1.0,0.0,0.9877043903391902,0.012295609660809781,0.0,0.0,0.0,1.0,1,41-60
14509,608,48,1,143086.55904017668,1,1,0,181491.13515946863,1,4,735,0.1636209121425154,0.8363790878574846,0.0,0.0,1.0,0.8363790878574846,0.0,0.0,0.1636209121425154,1,41-60
14510,758,35,1,117514.11597129928,1,0,0,178349.32221014093,1,4,229,0.0,1.0,0.0,0.01894917372048488,0.9810508262795151,0.9810508262795151,0.0,0.0,0.01894917372048488,1,21-40
14511,582,50,7,97649.3316234563,2,1,0,192837.05752945898,1,2,726,0.0,0.930682536490509,0.06931746350949097,0.06931746350949097,0.930682536490509,0.0,0.0,0.930682536490509,0.06931746350949097,1,41-60
14512,591,62,1,0.0,1,0,0,195570.05412123597,1,1,805,1.0,0.0,0.0,0.10243324347530414,0.8975667565246959,0.0,0.0,0.8975667565246959,0.10243324347530414,1,61-80
14513,630,54,6,0.0,1,0,0,91940.19162752437,1,3,400,0.037558842441186124,0.0,0.9624411575588139,0.9624411575588139,0.037558842441186124,0.037558842441186124,0.0,0.0,0.9624411575588139,1,41-60
14514,546,50,4,121471.9997599863,1,1,0,72446.37910203435,1,4,510,1.0,0.0,0.0,0.07882292980061678,0.9211770701993832,0.0,0.07882292980061678,0.9211770701993832,0.0,1,41-60
14515,731,54,6,102157.54227317628,1,0,0,163304.90877804777,1,4,596,0.0,1.0,0.0,1.0,0.0,0.6345821810262138,0.3654178189737862,0.0,0.0,1,41-60
14516,666,38,7,114666.1596833496,1,1,1,106208.78087449669,1,1,373,0.0,1.0,0.0,0.7738611473859135,0.2261388526140865,0.7738611473859135,0.0,0.2261388526140865,0.0,1,21-40
14517,639,57,5,62089.85787300588,2,0,0,167492.1908477006,1,3,764,1.0,0.0,0.0,1.0,0.0,0.0,0.22077312249160208,0.7792268775083979,0.0,1,41-60
14518,786,49,7,63707.84465935081,2,0,0,184036.26117565538,1,4,932,0.0,0.4235110937745298,0.5764889062254702,0.4235110937745298,0.5764889062254702,0.0,0.0,0.4235110937745298,0.5764889062254702,1,41-60
14519,658,31,3,133011.72260520005,1,0,0,146322.41415208086,1,2,871,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.013293884504898656,0.9867061154951013,1,21-40
14520,618,24,7,108387.08857312902,1,0,0,179523.48933740766,1,2,329,0.0,1.0,0.0,0.04096713389038242,0.9590328661096176,0.9590328661096176,0.0,0.04096713389038242,0.0,1,21-40
14521,698,50,1,0.0,3,0,0,88556.25567233124,1,3,346,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8788765627132804,0.12112343728671959,1,41-60
14522,584,41,3,68392.56395339863,2,0,0,186695.95582753353,1,4,964,0.0,0.2888765623587425,0.7111234376412575,1.0,0.0,0.0,0.0,0.2888765623587425,0.7111234376412575,1,41-60
14523,551,42,4,89604.11255888946,2,1,0,85975.0072045886,1,2,668,0.9249204099305369,0.07507959006946308,0.0,0.07507959006946308,0.9249204099305369,0.9249204099305369,0.0,0.07507959006946308,0.0,1,41-60
14524,745,48,7,29543.220003646424,1,0,0,163616.55830499233,1,4,700,1.0,0.0,0.0,0.9894110605754335,0.010588939424566512,0.010588939424566512,0.0,0.0,0.9894110605754335,1,41-60
14525,462,40,7,0.0,1,0,0,77597.5005102219,1,4,301,1.0,0.0,0.0,0.13908939610426052,0.8609106038957395,0.8609106038957395,0.13908939610426052,0.0,0.0,1,21-40
14526,573,26,8,159174.62370682502,1,1,0,102268.41909835613,1,4,733,0.16249325796070024,0.0,0.8375067420392998,0.8375067420392998,0.16249325796070024,0.8375067420392998,0.16249325796070024,0.0,0.0,1,21-40
14527,656,40,4,132538.61797538094,1,0,0,27640.6640515185,1,2,422,0.4871007392893528,0.5128992607106472,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,21-40
14528,674,51,7,78453.8305556643,1,1,0,130651.90998976275,1,3,358,1.0,0.0,0.0,0.6475556555071796,0.35244434449282036,0.6475556555071796,0.0,0.0,0.35244434449282036,1,41-60
14529,799,52,9,98587.34529981387,1,1,0,155611.96567976044,1,4,788,0.8252802129512684,0.0,0.1747197870487316,1.0,0.0,0.0,0.0,0.0,1.0,1,41-60
14530,661,51,3,0.0,1,1,0,149761.08592792458,1,4,652,0.5109275335632871,0.0,0.48907246643671287,0.0,1.0,0.0,0.48907246643671287,0.0,0.5109275335632871,1,41-60
14531,686,49,3,0.0,2,1,0,77237.87880012539,1,2,867,1.0,0.0,0.0,0.91336726447091,0.08663273552909001,0.91336726447091,0.08663273552909001,0.0,0.0,1,41-60
14532,777,52,1,0.0,1,1,0,45043.925383332506,1,5,307,0.0,0.0,1.0,0.8735988863792404,0.12640111362075956,0.0,0.0,0.8735988863792404,0.12640111362075956,1,41-60
14533,822,35,9,142166.0037140706,1,0,1,68498.11942659387,1,4,453,1.0,0.0,0.0,1.0,0.0,0.05796072683964104,0.0,0.0,0.942039273160359,1,21-40
14534,660,49,3,0.0,2,1,0,77357.73730164455,1,2,931,1.0,0.0,0.0,0.8715412422590968,0.1284587577409032,0.8715412422590968,0.1284587577409032,0.0,0.0,1,41-60
14535,787,44,3,110508.89909478821,1,1,0,27841.972078223345,1,2,639,0.37647415604488177,0.6235258439551182,0.0,0.37647415604488177,0.6235258439551182,0.37647415604488177,0.6235258439551182,0.0,0.0,1,41-60
