,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Card Type_DIAMOND,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Exited
10040,502,0,57,9,91502.99,1,1,0,16259.64,1,5,285,0,1,0,0,0,1,0,1
10041,585,0,50,3,81245.79,1,0,0,9439.31,1,4,402,1,0,0,1,0,0,0,1
10042,727,1,33,1,92805.72,1,1,1,34551.35,1,1,249,0,1,0,0,1,0,0,1
10043,588,0,51,1,110314.21,2,1,0,12628.61,1,2,513,1,0,0,0,1,0,0,1
10044,565,0,42,6,64497.94,3,0,1,57014.17,1,5,276,1,0,0,0,1,0,0,1
10045,586,0,50,5,47020.65,2,1,1,41536.59,1,4,415,0,0,1,0,1,0,0,1
10046,586,0,44,3,0.0,3,1,1,65066.48,1,2,272,0,1,0,0,0,0,1,1
10047,525,0,51,0,0.0,3,1,0,6554.97,1,1,242,0,1,0,0,0,1,0,1
10048,531,0,53,4,95560.04,1,0,0,72628.84,1,1,341,1,0,0,0,0,1,0,1
10049,511,0,40,8,91611.12,1,1,0,59354.24,1,1,235,1,0,0,0,1,0,0,1
10050,545,0,39,4,0.0,1,1,0,36548.0,1,2,283,1,0,0,0,0,1,0,1
10051,507,1,36,3,100337.96,3,1,0,3966.5,1,2,291,0,0,1,0,0,0,1,1
10052,510,0,42,1,91611.12,1,1,0,28461.29,1,2,416,0,1,0,1,0,0,0,1
10053,671,1,40,0,66338.68,1,1,1,18772.5,1,3,303,0,1,0,0,0,0,1,1
10054,504,0,55,7,0.0,3,0,0,38941.44,1,1,408,0,0,1,0,1,0,0,1
10055,619,0,49,5,0.0,1,0,0,18094.96,1,1,248,0,1,0,1,0,0,0,1
10056,559,1,52,2,0.0,1,1,0,31726.76,1,1,307,0,1,0,0,0,1,0,1
10057,594,0,48,4,0.0,1,1,0,5408.74,1,2,283,0,0,1,0,0,0,1,1
10058,602,0,45,5,62055.17,3,1,0,5669.31,1,1,228,0,0,1,0,0,0,1,1
10059,438,1,49,1,97565.74,1,1,0,51565.98,1,2,276,0,0,1,0,0,0,1,1
10060,558,0,36,6,0.0,1,1,1,23598.23,1,3,231,0,1,0,0,1,0,0,1
10061,535,0,48,3,0.0,1,1,0,13161.66,1,1,269,0,1,0,1,0,0,0,1
10062,493,0,52,7,65971.61,2,1,0,14608.0,1,2,332,1,0,0,1,0,0,0,1
10063,444,1,45,4,0.0,2,1,0,36697.48,1,1,359,0,0,1,0,0,1,0,1
10064,584,0,51,1,77354.37,1,0,0,8080.85,1,1,303,0,1,0,1,0,0,0,1
10065,551,1,50,1,102645.48,1,1,0,55266.96,1,2,289,0,1,0,0,0,1,0,1
10066,479,1,35,4,90432.92,1,1,1,13999.64,1,1,362,0,0,1,0,0,0,1,1
10067,547,1,50,6,0.0,1,1,0,13921.82,1,4,343,0,1,0,0,0,1,0,1
10068,628,1,50,8,70754.18,1,0,1,3268.17,1,2,244,0,1,0,1,0,0,0,1
10069,599,1,46,9,110022.74,1,1,1,31368.08,1,3,606,1,0,0,0,0,1,0,1
10070,568,0,26,8,98592.88,1,0,1,29835.37,1,1,244,0,0,1,0,0,0,1,1
10071,532,1,41,3,80214.36,1,1,0,31904.31,1,1,326,1,0,0,0,0,1,0,1
10072,616,0,39,1,96652.86,1,1,0,236.45,1,3,289,0,1,0,0,0,1,0,1
10073,578,0,35,5,71816.74,2,1,0,54359.02,1,1,240,0,1,0,0,1,0,0,1
10074,632,1,27,3,122478.51,1,1,0,37543.93,1,3,354,0,1,0,0,0,0,1,1
10075,511,1,48,1,97565.74,1,1,0,88307.87,1,2,378,0,0,1,0,0,0,1,1
10076,599,1,46,1,106854.21,1,1,1,31368.08,1,3,399,1,0,0,0,1,0,0,1
10077,544,0,48,3,62055.17,3,0,1,103713.93,1,1,403,0,1,0,1,0,0,0,1
10078,486,1,45,3,108924.33,2,1,0,23054.51,1,2,299,1,0,0,0,0,1,0,1
10079,601,1,50,8,88441.64,1,1,1,12944.17,1,4,229,0,0,1,1,0,0,0,1
10080,527,0,26,9,27755.97,1,0,0,35817.97,1,2,244,0,0,1,0,0,1,0,1
10081,547,0,44,5,0.0,3,0,1,5459.07,1,2,343,0,1,0,1,0,0,0,1
10082,438,1,49,1,97565.74,1,1,0,51565.98,1,2,276,1,0,0,0,1,0,0,1
10083,568,0,26,10,83495.11,1,1,1,54083.8,1,2,244,0,0,1,1,0,0,0,1
10084,476,0,22,9,67178.19,1,1,1,98162.44,1,5,381,1,0,0,0,1,0,0,1
10085,522,1,34,3,82373.94,1,1,0,51226.32,1,2,554,1,0,0,0,0,1,0,1
10086,479,0,31,8,107818.63,1,0,0,50774.81,1,1,462,1,0,0,0,1,0,0,1
10087,437,0,40,6,0.0,1,1,0,28280.8,1,4,692,0,1,0,1,0,0,0,1
10088,659,0,49,2,0.0,1,1,0,82967.97,1,2,219,1,0,0,0,0,0,1,1
10089,534,0,44,5,118588.83,1,1,1,667.66,1,1,443,0,1,0,0,0,0,1,1
10090,480,1,40,6,75408.33,1,1,0,5472.7,1,3,219,0,1,0,0,1,0,0,1
10091,630,0,39,10,68065.8,1,1,0,43527.4,1,1,309,0,1,0,0,0,0,1,1
10092,710,0,37,10,85146.48,2,1,0,15832.43,1,3,361,1,0,0,0,0,1,0,1
10093,430,1,59,5,70655.48,1,1,0,30635.52,1,2,404,0,1,0,0,0,1,0,1
10094,592,0,43,9,0.0,3,1,1,13614.01,1,4,343,0,1,0,0,0,1,0,1
10095,581,1,39,1,89772.3,1,1,0,16770.31,1,3,438,0,1,0,0,1,0,0,1
10096,601,1,41,1,72647.64,1,1,0,15126.32,1,4,224,0,1,0,0,0,0,1,1
10097,534,0,50,2,0.0,2,1,0,41371.68,1,2,292,1,0,0,1,0,0,0,1
10098,616,0,43,1,103549.24,1,1,0,9712.52,1,3,275,0,1,0,0,0,0,1,1
10099,578,0,35,5,71816.74,2,1,0,54359.02,1,1,240,1,0,0,0,1,0,0,1
10100,479,1,29,0,92833.89,1,1,0,2705.31,1,2,268,0,1,0,1,0,0,0,1
10101,599,0,48,0,90044.32,2,1,1,38798.79,1,4,240,1,0,0,0,0,0,1,1
10102,707,1,50,1,92053.0,1,0,1,14217.77,1,4,720,0,1,0,0,0,0,1,1
10103,539,0,33,1,36566.96,1,1,0,15142.1,1,2,238,0,1,0,0,0,1,0,1
10104,526,1,50,7,89079.41,1,1,1,25165.36,1,2,288,0,0,1,1,0,0,0,1
10105,506,0,57,2,0.0,2,0,0,41371.68,1,2,292,0,0,1,0,0,0,1,1
10106,535,1,44,3,86102.27,1,1,0,8128.32,1,2,567,0,0,1,0,0,1,0,1
10107,425,0,42,6,77270.08,2,0,1,68393.64,1,1,326,1,0,0,0,0,0,1,1
10108,572,1,48,4,99353.42,1,0,0,9445.42,1,2,239,1,0,0,0,0,0,1,1
10109,529,0,35,2,0.0,1,1,0,25488.43,1,1,339,0,1,0,0,0,1,0,1
10110,585,0,56,3,50911.21,3,0,1,77142.42,1,1,655,0,0,1,0,0,1,0,1
10111,544,1,51,10,78314.63,3,1,1,84358.71,1,1,329,0,1,0,1,0,0,0,1
10112,585,0,56,3,50911.21,3,0,1,77142.42,1,1,655,0,0,1,1,0,0,0,1
10113,563,1,35,2,100520.92,1,1,1,19412.8,1,2,271,1,0,0,0,0,1,0,1
10114,586,0,29,5,103700.69,1,1,0,2605.65,1,1,331,0,1,0,0,1,0,0,1
10115,588,0,36,3,0.0,2,1,0,2423.9,1,2,226,0,1,0,0,0,0,1,1
10116,678,1,49,8,98649.55,1,0,0,119174.88,1,1,267,0,1,0,0,0,0,1,1
10117,555,0,46,1,110597.76,1,1,1,43507.1,1,1,314,1,0,0,1,0,0,0,1
10118,544,1,51,10,78314.63,3,1,1,84358.71,1,1,329,1,0,0,0,0,1,0,1
10119,453,0,42,2,0.0,3,0,0,5459.07,1,1,398,1,0,0,0,0,1,0,1
10120,556,1,46,9,62400.48,1,1,1,77981.54,1,3,606,0,0,1,0,0,1,0,1
10121,425,0,40,4,77270.08,2,1,1,36923.67,1,1,471,1,0,0,0,0,1,0,1
10122,539,1,29,6,0.0,1,1,1,27011.8,1,2,219,1,0,0,1,0,0,0,1
10123,669,1,50,7,88827.53,1,1,0,65156.83,1,3,248,0,1,0,0,1,0,0,1
10124,621,1,40,3,77526.66,3,0,0,57338.56,1,5,339,0,1,0,1,0,0,0,1
10125,560,0,49,4,0.0,1,1,1,8546.87,1,1,296,0,0,1,0,0,1,0,1
10126,534,1,41,0,74135.85,1,0,1,7926.35,1,2,783,1,0,0,0,0,0,1,1
10127,527,1,47,2,0.0,1,1,0,21312.16,1,2,354,1,0,0,0,1,0,0,1
10128,579,0,35,8,108431.87,2,0,1,8590.83,1,5,247,1,0,0,0,1,0,0,1
10129,633,1,47,1,97036.22,2,1,0,50168.41,1,4,499,0,1,0,1,0,0,0,1
10130,561,0,56,1,74129.18,2,1,0,62199.78,1,4,257,0,1,0,0,1,0,0,1
10131,616,0,39,1,103560.57,1,1,0,236.45,1,2,289,1,0,0,0,0,0,1,1
10132,543,1,40,8,77526.66,3,0,0,36051.46,1,2,339,0,1,0,0,0,0,1,1
10133,430,1,45,9,70655.48,1,1,0,25881.0,1,2,404,0,0,1,1,0,0,0,1
10134,418,0,45,1,0.0,1,1,1,58907.08,1,2,318,1,0,0,0,1,0,0,1
10135,486,1,62,3,108924.33,2,1,0,82469.06,1,2,291,0,0,1,1,0,0,0,1
10136,527,0,33,4,0.0,1,1,0,26080.54,1,4,277,1,0,0,0,0,0,1,1
10137,591,0,40,3,47364.45,1,0,1,667.66,1,2,356,1,0,0,0,0,1,0,1
10138,559,0,54,6,92887.06,1,1,0,22832.71,1,1,384,1,0,0,0,1,0,0,1
10139,594,0,48,4,0.0,1,1,0,5408.74,1,2,283,1,0,0,1,0,0,0,1
10140,537,0,46,4,89743.05,1,1,0,16259.64,1,3,245,0,0,1,0,1,0,0,1
10141,630,0,39,10,68065.8,1,1,0,43527.4,1,1,309,1,0,0,0,0,1,0,1
10142,467,1,51,8,79811.72,2,0,0,46521.45,1,1,227,1,0,0,0,1,0,0,1
10143,519,0,47,7,65407.16,2,1,0,13308.2,1,1,318,0,1,0,0,0,1,0,1
10144,578,0,31,2,102088.68,4,1,0,3966.5,1,2,507,1,0,0,0,1,0,0,1
10145,583,0,55,6,81571.05,1,1,0,8080.85,1,1,338,1,0,0,0,1,0,0,1
10146,497,0,20,5,59877.33,1,0,0,14032.62,1,5,248,0,1,0,0,1,0,0,1
10147,531,0,51,1,87779.83,1,0,1,24506.95,1,5,306,1,0,0,1,0,0,0,1
10148,497,0,29,8,42157.08,1,1,0,20598.59,1,1,292,0,1,0,1,0,0,0,1
10149,513,1,35,8,0.0,1,1,0,76640.29,1,4,259,1,0,0,1,0,0,0,1
10150,559,1,37,9,67111.65,1,1,0,20629.4,1,3,302,0,0,1,0,0,1,0,1
10151,570,0,55,1,76296.81,1,1,0,42364.75,1,4,402,0,1,0,1,0,0,0,1
10152,551,0,45,6,12459.19,1,1,0,48571.14,1,2,485,0,0,1,0,0,1,0,1
10153,568,1,43,3,87612.64,4,0,1,27145.73,1,3,343,0,1,0,0,0,0,1,1
10154,435,1,41,7,74135.85,1,1,1,980.93,1,1,271,1,0,0,0,1,0,0,1
10155,621,1,41,7,0.0,2,1,1,2920.63,1,1,242,1,0,0,0,1,0,0,1
10156,515,0,46,2,109705.52,1,1,0,20276.87,1,1,469,1,0,0,0,1,0,0,1
10157,487,1,50,2,104469.58,1,1,1,12944.17,1,4,352,1,0,0,0,0,1,0,1
10158,358,0,28,3,115046.74,3,1,0,89017.38,1,2,237,0,1,0,0,1,0,0,1
10159,494,0,42,3,69974.66,2,1,0,9452.88,1,3,219,0,1,0,0,1,0,0,1
10160,438,0,48,2,0.0,1,0,0,65466.93,1,2,281,0,0,1,0,0,0,1,1
10161,580,1,34,5,86147.46,2,1,0,12599.94,1,3,240,1,0,0,0,0,1,0,1
10162,640,0,40,1,68432.45,2,0,1,13783.77,1,4,269,1,0,0,0,0,1,0,1
10163,537,1,39,1,114739.92,1,1,0,31728.86,1,2,327,0,0,1,0,1,0,0,1
10164,595,0,52,0,0.0,1,1,1,22835.13,1,1,333,1,0,0,0,0,1,0,1
10165,572,1,42,1,93960.35,1,1,0,26450.57,1,4,417,0,1,0,0,0,1,0,1
10166,502,0,53,3,91502.99,1,1,0,38411.79,1,5,285,0,0,1,0,0,1,0,1
10167,565,0,47,3,81245.79,1,0,0,69643.31,1,4,234,1,0,0,0,0,0,1,1
10168,514,1,38,3,112230.38,1,1,0,16717.11,1,5,327,0,0,1,0,0,0,1,1
10169,526,0,38,0,56738.47,2,1,1,14374.86,1,2,321,0,0,1,1,0,0,0,1
10170,592,0,70,3,71816.74,2,1,0,33350.26,1,1,255,0,1,0,0,0,1,0,1
10171,591,0,39,1,0.0,3,0,0,132741.13,1,5,298,0,0,1,0,0,1,0,1
10172,430,1,49,2,70655.48,1,1,0,30635.52,1,2,675,1,0,0,0,1,0,0,1
10173,661,0,47,9,82794.18,1,1,0,63051.32,1,5,240,0,1,0,0,1,0,0,1
10174,688,1,33,2,0.0,1,0,0,27557.18,1,1,653,0,0,1,0,0,1,0,1
10175,466,0,24,2,33563.95,2,0,0,47271.61,1,1,304,1,0,0,0,1,0,0,1
10176,569,0,42,8,91611.12,1,0,0,32574.01,1,2,230,0,0,1,0,0,0,1,1
10177,515,0,46,2,103163.35,1,1,0,16259.64,1,1,367,0,1,0,1,0,0,0,1
10178,550,0,43,1,103549.24,1,1,0,9712.52,1,4,316,0,0,1,0,0,1,0,1
10179,487,1,50,2,104469.58,1,1,1,12944.17,1,4,352,0,0,1,1,0,0,0,1
10180,447,0,39,0,0.0,2,1,0,33879.26,1,5,237,0,1,0,1,0,0,0,1
10181,498,1,44,4,99165.84,1,1,1,53445.17,1,5,244,0,0,1,0,0,1,0,1
10182,532,1,41,1,91536.93,1,1,0,17185.95,1,2,399,0,1,0,1,0,0,0,1
10183,511,0,40,2,89763.84,1,1,0,121504.18,1,2,801,1,0,0,1,0,0,0,1
10184,537,0,38,2,0.0,1,1,0,25488.43,1,1,443,1,0,0,0,0,1,0,1
10185,668,0,24,7,107601.79,1,1,0,2605.65,1,1,244,0,0,1,1,0,0,0,1
10186,612,1,33,9,51690.89,1,1,0,8973.67,1,1,499,0,1,0,0,1,0,0,1
10187,529,1,37,7,85146.48,2,1,0,15832.43,1,2,993,1,0,0,1,0,0,0,1
10188,521,0,49,8,66079.45,2,0,0,12628.61,1,2,318,0,0,1,0,0,0,1,1
10189,434,1,51,8,79811.72,2,0,0,46521.45,1,1,227,0,1,0,0,0,1,0,1
10190,496,0,45,2,108924.33,2,1,0,2919.21,1,1,326,0,0,1,1,0,0,0,1
10191,516,0,50,1,0.0,1,0,1,8546.87,1,2,290,1,0,0,1,0,0,0,1
10192,754,1,61,1,65269.23,1,1,1,41815.22,1,3,399,0,0,1,0,0,1,0,1
10193,625,1,45,3,0.0,1,1,1,5557.88,1,3,375,0,1,0,1,0,0,0,1
10194,518,1,50,1,0.0,1,1,0,70649.64,1,4,225,0,1,0,0,0,1,0,1
10195,438,0,48,2,0.0,1,0,0,65466.93,1,2,281,0,0,1,0,1,0,0,1
10196,538,1,42,2,0.0,2,1,0,36697.48,1,1,226,0,1,0,1,0,0,0,1
10197,591,0,39,4,0.0,3,1,0,7312.25,1,2,264,0,0,1,1,0,0,0,1
10198,538,0,47,3,81245.79,1,1,0,69643.31,1,4,234,0,0,1,1,0,0,0,1
10199,850,1,49,8,91415.76,1,0,0,27965.0,1,1,265,1,0,0,0,1,0,0,1
10200,513,1,33,8,0.0,1,1,0,76640.29,1,4,266,0,1,0,1,0,0,0,1
10201,499,1,42,0,70291.02,1,1,1,14868.94,1,4,455,0,1,0,0,0,0,1,1
10202,551,1,36,5,51116.26,1,1,1,26687.22,1,2,233,1,0,0,1,0,0,0,1
10203,575,0,49,2,72092.95,4,1,1,26912.72,1,4,227,1,0,0,0,0,1,0,1
10204,510,0,38,4,0.0,1,1,0,38410.74,1,4,283,0,1,0,1,0,0,0,1
10205,599,0,48,1,105000.85,2,1,1,45859.55,1,4,240,1,0,0,1,0,0,0,1
10206,536,0,47,3,63488.7,1,1,1,28370.95,1,3,279,1,0,0,0,1,0,0,1
10207,490,0,39,1,0.0,3,1,0,7312.25,1,3,264,0,1,0,1,0,0,0,1
10208,561,0,56,6,103244.86,2,1,0,24093.4,1,4,257,0,0,1,0,1,0,0,1
10209,439,0,52,3,50911.21,3,0,0,28806.32,1,4,352,1,0,0,1,0,0,0,1
10210,469,0,52,8,108449.23,3,0,0,53793.1,1,1,295,1,0,0,0,0,0,1,1
10211,590,0,37,0,64345.21,1,1,1,6589.16,1,4,282,1,0,0,0,1,0,0,1
10212,350,0,34,5,93608.28,1,1,0,17376.57,1,2,475,0,1,0,0,0,1,0,1
10213,513,1,43,5,63562.02,2,1,1,3497.43,1,1,228,0,1,0,0,0,1,0,1
10214,641,0,52,3,0.0,1,1,0,31726.76,1,1,307,0,0,1,0,0,0,1,1
10215,545,1,55,1,0.0,1,1,0,944.41,1,1,495,1,0,0,0,1,0,0,1
10216,742,1,43,2,97067.69,1,0,1,17375.27,1,1,244,0,0,1,0,1,0,0,1
10217,527,0,26,9,27755.97,1,0,0,35817.97,1,2,244,0,0,1,1,0,0,0,1
10218,599,0,49,3,108289.28,2,1,1,12457.76,1,4,271,0,0,1,0,0,0,1,1
10219,444,1,44,9,0.0,2,1,0,43018.82,1,3,359,1,0,0,0,0,1,0,1
10220,511,0,40,8,89763.84,1,1,0,59354.24,1,2,235,0,0,1,0,0,0,1,1
10221,678,1,53,5,64646.7,1,1,0,118545.49,1,2,267,0,1,0,1,0,0,0,1
10222,535,1,44,3,86102.27,1,1,0,8128.32,1,2,567,1,0,0,0,1,0,0,1
10223,512,1,40,4,75075.14,1,0,1,8651.92,1,2,267,0,1,0,0,0,1,0,1
10224,516,1,27,7,0.0,1,1,0,32863.24,1,2,266,1,0,0,1,0,0,0,1
10225,491,0,45,1,65190.29,1,1,1,5893.23,1,1,390,1,0,0,0,0,1,0,1
10226,561,0,56,1,74129.18,2,1,0,62199.78,1,4,257,1,0,0,1,0,0,0,1
10227,529,1,45,10,62055.17,3,1,0,7861.68,1,3,334,0,1,0,0,1,0,0,1
10228,589,0,53,7,0.0,2,1,0,41371.68,1,3,292,1,0,0,0,0,0,1,1
10229,544,1,51,10,78314.63,3,1,1,84358.71,1,1,329,1,0,0,0,0,1,0,1
10230,597,0,25,3,99587.43,1,1,1,1713.1,1,1,368,1,0,0,0,0,1,0,1
10231,430,0,60,10,73937.02,1,1,0,31445.03,1,2,226,1,0,0,0,1,0,0,1
10232,629,0,40,9,75361.44,1,1,0,27341.63,1,1,661,0,1,0,0,0,1,0,1
10233,524,1,52,1,87894.26,1,0,0,56407.42,1,4,338,0,1,0,0,0,1,0,1
10234,507,1,22,5,113488.68,1,1,0,51980.25,1,1,509,1,0,0,0,0,1,0,1
10235,495,0,34,2,117160.32,1,1,1,5684.17,1,2,485,0,0,1,0,1,0,0,1
10236,425,0,22,4,77270.08,2,0,1,36923.67,1,1,539,1,0,0,1,0,0,0,1
10237,664,1,54,2,0.0,1,1,1,55725.04,1,5,444,0,0,1,0,1,0,0,1
10238,519,0,37,9,75150.34,4,1,1,6981.43,1,2,395,0,1,0,0,0,1,0,1
10239,568,1,40,1,63609.92,1,1,0,33462.94,1,1,381,0,0,1,1,0,0,0,1
10240,613,1,32,9,67111.65,1,1,0,11710.4,1,1,295,1,0,0,0,1,0,0,1
10241,444,0,44,1,0.0,2,1,0,43018.82,1,2,359,1,0,0,0,0,0,1,1
10242,545,0,42,1,0.0,1,0,0,1262.83,1,1,542,1,0,0,0,1,0,0,1
10243,499,0,40,0,73493.17,1,0,1,14868.94,1,3,403,0,1,0,0,0,0,1,1
10244,461,1,48,5,85891.55,1,1,0,9439.31,1,1,393,0,1,0,0,1,0,0,1
10245,590,0,49,2,95813.76,3,1,1,67944.09,1,5,390,1,0,0,0,0,0,1,1
10246,614,1,44,0,93925.3,1,1,0,20955.03,1,2,314,1,0,0,1,0,0,0,1
10247,643,1,42,5,0.0,1,1,0,44560.17,1,1,255,0,1,0,0,0,0,1,1
10248,516,0,46,9,89743.05,1,1,0,16259.64,1,5,367,0,1,0,1,0,0,0,1
10249,563,0,24,8,98592.88,1,1,1,54083.8,1,1,244,0,0,1,0,0,1,0,1
10250,616,0,39,1,96652.86,1,1,0,236.45,1,3,289,0,0,1,1,0,0,0,1
10251,531,0,46,7,0.0,1,0,0,18094.96,1,4,226,1,0,0,0,0,1,0,1
10252,535,0,48,3,0.0,1,1,0,61820.41,1,4,269,0,0,1,0,0,0,1,1
10253,514,1,38,3,112230.38,1,1,0,16717.11,1,5,327,0,1,0,0,0,0,1,1
10254,540,0,31,2,0.0,1,0,1,16447.6,1,3,231,1,0,0,1,0,0,0,1
10255,502,0,42,5,93259.57,3,1,0,36051.46,1,5,226,0,1,0,0,0,1,0,1
10256,624,0,56,8,56580.93,1,1,0,4859.59,1,4,235,1,0,0,0,0,1,0,1
10257,502,0,47,2,101465.31,1,1,0,15068.53,1,5,310,1,0,0,0,0,1,0,1
10258,546,0,34,0,114888.74,2,0,1,25744.13,1,1,440,0,1,0,1,0,0,0,1
10259,513,1,48,3,0.0,1,0,1,13288.46,1,2,290,0,1,0,0,1,0,0,1
10260,491,0,62,8,65190.29,1,0,1,5893.23,1,2,271,1,0,0,0,1,0,0,1
10261,499,0,42,8,52831.13,1,0,1,14868.94,1,5,245,0,0,1,0,1,0,0,1
10262,644,0,33,2,0.0,1,0,1,27557.18,1,1,653,1,0,0,0,1,0,0,1
10263,579,0,39,5,86038.21,3,1,0,3966.5,1,5,226,1,0,0,0,0,0,1,1
10264,512,0,40,9,75361.44,1,1,0,27341.63,1,4,358,0,0,1,0,1,0,0,1
10265,521,1,37,0,39344.83,1,1,1,61759.33,1,3,258,0,1,0,0,0,1,0,1
10266,493,0,56,6,65971.61,2,1,0,14608.0,1,2,320,0,1,0,0,1,0,0,1
10267,530,1,55,1,99141.86,1,1,1,645.61,1,2,359,1,0,0,1,0,0,0,1
10268,568,0,24,10,98592.88,1,0,1,29835.37,1,1,244,0,1,0,0,0,0,1,1
10269,581,0,37,9,67178.19,1,1,1,98162.44,1,5,381,1,0,0,1,0,0,0,1
10270,523,0,39,5,102967.41,1,1,0,64853.51,1,1,333,0,1,0,0,0,1,0,1
10271,516,0,46,7,104947.72,1,1,0,115146.4,1,4,240,0,1,0,0,0,1,0,1
10272,556,0,22,6,0.0,3,0,0,66926.83,1,2,272,0,1,0,0,0,0,1,1
10273,586,0,28,5,83348.89,3,1,0,7953.62,1,3,255,0,1,0,0,0,0,1,1
10274,459,0,40,6,3768.69,2,1,0,5472.7,1,1,304,1,0,0,0,1,0,0,1
10275,516,1,46,3,0.0,1,0,1,5557.88,1,2,445,0,0,1,1,0,0,0,1
10276,592,0,70,3,71816.74,2,1,0,33350.26,1,1,255,1,0,0,0,1,0,0,1
10277,742,1,43,2,97067.69,1,0,1,17375.27,1,1,244,1,0,0,0,0,0,1,1
10278,601,1,41,1,67111.65,1,1,0,15126.32,1,4,371,1,0,0,0,1,0,0,1
10279,591,0,39,3,0.0,3,1,0,110916.15,1,2,298,1,0,0,1,0,0,0,1
10280,495,0,34,2,57530.06,1,1,1,5684.17,1,1,439,0,0,1,0,0,0,1,1
10281,359,0,42,6,93608.28,1,1,0,62514.65,1,1,353,1,0,0,0,1,0,0,1
10282,543,1,48,1,59486.31,1,1,0,24770.22,1,1,751,0,1,0,1,0,0,0,1
10283,554,0,52,8,44020.89,1,1,0,4859.59,1,3,235,0,0,1,0,1,0,0,1
10284,534,0,43,5,118588.83,1,1,1,667.66,1,3,443,0,1,0,1,0,0,0,1
10285,575,1,56,8,94231.13,1,0,0,99504.03,1,1,235,0,1,0,1,0,0,0,1
10286,559,1,38,4,51690.89,1,1,0,16770.31,1,2,302,0,1,0,0,0,1,0,1
10287,476,0,37,6,0.0,1,1,1,12916.32,1,1,285,0,1,0,0,1,0,0,1
10288,539,0,28,2,36566.96,1,1,0,73275.96,1,2,238,1,0,0,0,1,0,0,1
10289,358,0,28,3,115046.74,3,1,0,89017.38,1,2,237,0,1,0,0,1,0,0,1
10290,511,0,40,8,89763.84,1,1,0,59354.24,1,2,235,0,1,0,1,0,0,0,1
10291,570,0,47,4,0.0,1,1,1,6342.84,1,2,257,0,1,0,1,0,0,0,1
10292,552,0,44,0,52831.13,1,0,1,112649.22,1,1,245,0,0,1,0,0,0,1,1
10293,662,0,38,4,105617.73,2,1,1,14374.86,1,5,321,1,0,0,0,0,0,1,1
10294,543,1,48,1,59486.31,1,1,0,24770.22,1,1,751,1,0,0,0,0,0,1,1
10295,418,0,45,1,0.0,1,1,1,58907.08,1,2,318,0,1,0,0,0,0,1,1
10296,507,1,40,3,90350.77,1,1,0,52449.62,1,4,709,0,0,1,0,0,1,0,1
10297,476,0,35,9,104552.72,1,0,1,47251.79,1,1,222,1,0,0,1,0,0,0,1
10298,479,0,31,1,109044.6,1,0,0,50774.81,1,1,711,0,0,1,0,0,0,1,1
10299,601,1,50,8,88441.64,1,1,1,12944.17,1,4,229,0,1,0,0,0,1,0,1
10300,606,1,45,10,62055.17,3,1,0,7861.68,1,3,228,0,1,0,1,0,0,0,1
10301,516,1,46,3,0.0,1,0,1,5557.88,1,2,445,0,0,1,0,1,0,0,1
10302,736,1,50,9,88827.53,1,1,0,28434.44,1,3,302,1,0,0,0,0,0,1,1
10303,507,1,36,9,74623.5,3,1,0,9149.96,1,3,330,1,0,0,1,0,0,0,1
10304,572,1,48,4,99353.42,1,0,0,9445.42,1,2,239,1,0,0,0,0,1,0,1
10305,572,0,56,8,97750.07,3,1,1,28806.32,1,4,352,0,0,1,0,0,1,0,1
10306,499,0,40,0,47364.45,1,1,1,14868.94,1,3,475,1,0,0,0,1,0,0,1
10307,502,0,42,8,116220.5,3,1,0,16929.41,1,2,226,1,0,0,1,0,0,0,1
10308,454,0,60,10,92895.56,1,1,0,31445.03,1,3,303,0,1,0,0,0,1,0,1
10309,559,1,52,2,0.0,1,1,0,85547.33,1,1,307,0,1,0,0,1,0,0,1
10310,494,0,41,3,56214.85,2,1,0,33350.26,1,3,643,0,1,0,0,0,0,1,1
10311,567,0,47,9,0.0,1,0,0,14679.81,1,3,258,0,0,1,0,1,0,0,1
10312,499,0,40,0,73493.17,1,0,1,14868.94,1,3,403,1,0,0,0,0,0,1,1
10313,408,0,56,1,87873.39,1,0,0,39488.04,1,1,293,0,1,0,0,0,0,1,1
10314,465,1,50,1,82182.1,1,1,0,57541.08,1,2,338,1,0,0,1,0,0,0,1
10315,358,0,28,8,97665.61,3,1,0,85470.45,1,2,237,0,1,0,0,1,0,0,1
10316,513,1,33,8,0.0,1,1,0,26080.54,1,4,276,1,0,0,0,0,0,1,1
10317,599,1,46,9,110022.74,1,1,1,31368.08,1,3,606,1,0,0,0,0,0,1,1
10318,469,0,55,8,108449.23,3,0,0,88372.69,1,1,244,1,0,0,0,1,0,0,1
10319,519,1,38,1,65942.26,1,1,1,8651.92,1,4,258,0,0,1,1,0,0,0,1
10320,504,0,55,3,0.0,3,1,0,60810.64,1,3,278,0,1,0,0,0,1,0,1
10321,599,0,49,3,108289.28,2,1,1,12457.76,1,4,271,1,0,0,1,0,0,0,1
10322,608,1,50,6,0.0,1,1,0,33676.48,1,2,343,1,0,0,0,0,1,0,1
10323,622,0,29,3,56674.48,1,1,0,9241.83,1,5,515,0,1,0,0,0,1,0,1
